optimization_result_id,optimization_run_id,front_wing_deg,rear_wing_deg,front_height_m,rear_height_m,package,method,objective,lap_time_s,top_speed_mps,fuel_used_kg,tyre_wear_end,tyre_wear_delta,distance_m,high_speed_corner_mps,braking_distance_m,mean_downforce_n,mean_drag_n,max_tyre_load_n,solver_iterations,shift_loss_s,feasible,constraint_reasons,objective_value,pareto,circuit_id,objective_run,seed
277,3,18.898165709,26.2102777896,0.0369821361754,0.064807814915,standard,differential_evolution,qualifying,39.3736807926,79.3922163398,1.18,0.0168231565405,0.0168231565405,2360,65.2001290431,125,12678.0130328,3221.77705841,10815.1624791,18,0.32,True,,39.3736807926,False,2,qualifying,43
278,3,21.25,25,0.0475,0.05125,standard,grid,qualifying,39.3984883553,79.4355578929,1.18,0.0163679305071,0.0163679305071,2360,65.1301193361,125,12196.3321212,3217.26638309,10473.2309706,19,0.32,True,,39.3984883553,False,2,qualifying,43
279,3,13.75,25,0.0325,0.05125,standard,grid,qualifying,39.4141637556,82.2041169413,1.18,0.0165588578526,0.0165588578526,2360,65.2305267367,150,12132.5558138,2888.2115308,11178.139451,17,0.48,True,,39.4141637556,False,2,qualifying,43
280,3,13.75,25,0.0325,0.07375,standard,grid,qualifying,39.486534619,82.2135954789,1.18,0.0164886339801,0.0164886339801,2360,65.0917901016,150,12029.2867823,2877.27319896,11189.9055944,17,0.48,True,,39.486534619,False,2,qualifying,43
281,3,21.25,25,0.0475,0.07375,standard,grid,qualifying,39.5000173326,79.4583582341,1.18,0.0162740856838,0.0162740856838,2360,64.9972606722,125,12074.3827687,3205.58542249,10464.5713854,18,0.36,True,,39.5000173326,False,2,qualifying,43
282,3,13.75,25,0.0475,0.05125,standard,grid,qualifying,39.6060007425,82.3291761077,1.18,0.0161286955495,0.0161286955495,2360,64.8014279678,150,11625.70808,2851.64923187,11038.6242295,17,0.48,True,,39.6060007425,False,2,qualifying,43
283,3,16.6798000199,26.2102777896,0.046795336719,0.064807814915,standard,differential_evolution,qualifying,39.6362561558,80.264489841,1.18,0.0163399296418,0.0163399296418,2360,64.6556236271,125,12025.665548,3080.84977047,10836.3453926,18,0.4,True,,39.6362561558,False,2,qualifying,43
284,3,13.0510198055,26.2419656155,0.039540662387,0.0676996712863,standard,differential_evolution,qualifying,39.6563488328,81.3668264768,1.18,0.0165347974986,0.0165347974986,2360,64.7277970568,125,12135.3806684,2955.84015296,11209.2391912,17,0.48,True,,39.6563488328,False,2,qualifying,43
285,3,13.0510198055,26.2419656155,0.042070035531,0.0612152570742,standard,differential_evolution,qualifying,39.6640746413,81.3789484625,1.18,0.0164972228416,0.0164972228416,2360,64.7042478805,125,12095.3911666,2953.69653735,11188.2820446,17,0.48,True,,39.6640746413,False,2,qualifying,43
286,3,13.75,25,0.0475,0.07375,standard,grid,qualifying,39.670322755,82.3478919092,1.18,0.0160461809336,0.0160461809336,2360,64.674075372,150,11515.0340579,2841.42460201,11037.890357,16,0.48,True,,39.670322755,False,2,qualifying,43
287,3,13.0510198055,26.2419656155,0.0330684454933,0.0752707969868,standard,differential_evolution,qualifying,39.6988372335,81.449221556,1.18,0.0163313560155,0.0163313560155,2360,64.6142676627,125,11920.4029179,2944.26423776,11130.2263222,17,0.48,True,,39.6988372335,False,2,qualifying,43
288,3,13.6532215979,27.8726245294,0.0334137464189,0.0593337207842,standard,differential_evolution,qualifying,39.7596387917,79.5920166268,1.18,0.0165432362327,0.0165432362327,2360,64.3778367489,125,12289.5139237,3129.83759004,11042.2390888,17,0.4,True,,39.7596387917,False,2,qualifying,43
289,3,23.7922913365,27.6171162216,0.0452222677992,0.0696507582897,standard,random,qualifying,39.7873906625,76.4246885219,1.18,0.0164278935314,0.0164278935314,2360,64.6105645926,125,12528.3628978,3577.28013572,10179.5568564,16,0.32,True,,39.7873906625,False,2,qualifying,43
290,3,11.9022004604,26.7640693614,0.0252501080578,0.0700154985985,standard,differential_evolution,qualifying,39.8466774244,81.3773015641,1.18,0.015942925853,0.015942925853,2360,64.2597766468,150,11531.6029625,2927.73819465,10959.549742,16,0.48,True,,39.8466774244,False,2,qualifying,43
291,3,24.4071013196,28.3808945099,0.026797225272,0.0787508185792,standard,differential_evolution,qualifying,39.9600909958,75.7657229924,1.18,0.0160512498765,0.0160512498765,2360,64.1986607351,125,12203.8943374,3656.22593418,9941.01947833,16,0.32,True,,39.9600909958,False,2,qualifying,43
292,3,11.9369488294,28.3808945099,0.0419945650892,0.0720734577914,standard,differential_evolution,qualifying,40.0061760598,80.0052565852,1.18,0.0161134157537,0.0161134157537,2360,63.7706194173,125,11760.8848364,3067.16116077,11027.4854322,17,0.4,True,,40.0061760598,False,2,qualifying,43
293,3,22.7131217214,28.9989518458,0.0350975817145,0.0830040609375,standard,differential_evolution,qualifying,40.0368319522,76.0183596806,1.18,0.0160829051115,0.0160829051115,2360,63.9668960282,125,12185.5655094,3603.3245401,10097.2433545,16,0.32,True,,40.0368319522,False,2,qualifying,43
294,3,15.483380451,28.3808945099,0.0488794882778,0.0478807575211,standard,differential_evolution,qualifying,40.0910056551,78.7191598926,1.18,0.0158056914651,0.0158056914651,2360,63.662443263,125,11555.4224293,3194.20370881,10591.7151446,17,0.4,True,,40.0910056551,False,2,qualifying,43
295,3,17.2823281894,28.902533603,0.0427952256239,0.0824290563356,standard,random,qualifying,40.1603245645,77.9662740167,1.18,0.0158636438169,0.0158636438169,2360,63.579632254,125,11703.8792174,3306.15418032,10485.6380876,18,0.4,True,,40.1603245645,False,2,qualifying,43
296,3,14.6338565162,29.0350803293,0.0501461433481,0.0640807715694,standard,random,qualifying,40.2418047121,78.1156405168,1.18,0.0158188737399,0.0158188737399,2360,63.397096096,125,11575.4959586,3223.43235453,10642.5374888,17,0.4,True,,40.2418047121,False,2,qualifying,43
297,3,10.9536740679,11.8103807642,0.0350060934502,0.0761260836776,standard,differential_evolution,qualifying,38.8685757188,90.2647691094,1.18,0.0158527185181,0.0158527185181,2360,64.9852845259,225,10849.3676805,1856.79407178,10178.0283698,16,0.56,False,braking_limit,38.8685757188,False,2,qualifying,43
298,3,24.2157428017,13.4325535184,0.0333817523817,0.0563970645511,standard,differential_evolution,qualifying,38.9410282735,84.7472777928,1.18,0.0169668771909,0.0169668771909,2360,66.4083154161,150,12344.0167118,2659.97378428,10675.803524,17,0.48,False,balance,38.9410282735,False,2,qualifying,43
299,3,10.107863656,13.8211061708,0.0473064011308,0.0650556140064,standard,differential_evolution,qualifying,39.1570814329,89.189720344,1.18,0.0155515121515,0.0155515121515,2360,63.6859728582,225,10577.4986438,1891.48918141,9890.7030512,16,0.48,False,braking_limit,39.1570814329,False,2,qualifying,43
300,3,11.2441928648,10.7613331741,0.0523929247586,0.0593980897562,standard,differential_evolution,qualifying,39.336225857,90.0928650336,1.18,0.0149107480448,0.0149107480448,2360,63.0100852065,225,9884.52039407,1752.13520257,9247.79050268,16,0.56,False,braking_limit,39.336225857,False,2,qualifying,43
301,3,19.7844889405,10.8755064728,0.0256008876062,0.077764566213,standard,random,qualifying,39.3963555333,86.9603561445,1.18,0.0154288908054,0.0154288908054,2360,63.5427064635,200,10642.655318,2149.08036461,9366.11477363,16,0.48,False,balance,39.3963555333,False,2,qualifying,43
302,3,24.9682261641,10.6752930863,0.0285568180628,0.074253947709,standard,random,qualifying,39.454274436,84.5598227441,1.18,0.0160763686382,0.0160763686382,2360,64.7424404323,150,11410.4258227,2506.49233269,9873.87731506,16,0.48,False,balance;balance_shift,39.454274436,False,2,qualifying,43
303,4,15.2404349738,13.9224897764,0.0352350701318,0.0599800645778,standard,local,qualifying,38.1610458962,89.4943105401,1.18,0.0172393570169,0.0172393570169,2360,68.2951192402,175,12236.4635763,2244.11225219,11622.0896569,16,0.48,True,,38.1610458962,True,2,qualifying,44
304,4,15.2404349738,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.1611322757,89.5117635571,1.18,0.0172384377545,0.0172384377545,2360,68.2951024617,175,12233.6379057,2242.32336204,11621.9094705,16,0.48,True,,38.1611322757,True,2,qualifying,44
305,4,15.2367478832,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.161155586,89.5114935862,1.18,0.0172380141006,0.0172380141006,2360,68.2957582467,175,12233.2433466,2242.12995674,11621.4651616,16,0.48,True,,38.161155586,True,2,qualifying,44
306,4,15.2308193795,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.1611931045,89.5110582706,1.18,0.0172373328206,0.0172373328206,2360,68.2968123989,175,12232.6088928,2241.8190684,11620.7508493,16,0.48,True,,38.1611931045,True,2,qualifying,44
307,4,15.2199251599,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.161262307,89.5102573844,1.18,0.0172360807532,0.0172360807532,2360,68.2987485653,175,12231.4428951,2241.24806819,11619.43875,16,0.48,True,,38.161262307,True,2,qualifying,44
308,4,15.2464008118,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.161420845,89.5096822201,1.18,0.0172386272423,0.0172386272423,2360,68.2940761156,175,12233.9956565,2242.58472905,11621.6984334,16,0.48,True,,38.161420845,False,2,qualifying,44
309,4,15.1926888544,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.161436166,89.508251913,1.18,0.0172329500049,0.0172329500049,2360,68.3035842396,175,12228.5274648,2239.82222693,11616.1614211,16,0.48,True,,38.161436166,True,2,qualifying,44
310,4,15.2404349738,13.8500990247,0.0352350701318,0.0599800645778,standard,local,qualifying,38.1619018643,89.5310227493,1.18,0.0172361372079,0.0172361372079,2360,68.2951449163,175,12229.2244161,2239.79018616,11620.0180474,16,0.48,True,,38.1619018643,True,2,qualifying,44
311,4,15.2620195785,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.1624623932,89.5019582886,1.18,0.0172387088824,0.0172387088824,2360,68.2914157136,175,12234.6866516,2243.22430363,11620.3608407,16,0.48,True,,38.1624623932,False,2,qualifying,44
312,4,15.3029100404,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.1651938515,89.4817105216,1.18,0.0172389157776,0.0172389157776,2360,68.2844403494,175,12236.4914531,2244.90147143,11616.8542738,16,0.48,True,,38.1651938515,False,2,qualifying,44
313,4,15.0671874948,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.1666188171,89.4997116663,1.18,0.017216245769,0.017216245769,2360,68.3068763215,175,12212.4386652,2232.79325133,11594.7257286,16,0.48,True,,38.1666188171,True,2,qualifying,44
314,4,15.2404349738,14.1075012001,0.0352350701318,0.0599800645778,standard,local,qualifying,38.1678686703,89.383179586,1.18,0.0172409198596,0.0172409198596,2360,68.2705081924,175,12249.1289634,2254.18013569,11621.2236775,16,0.48,True,,38.1678686703,False,2,qualifying,44
315,4,15.2404349738,13.5387938023,0.0352350701318,0.0599800645778,standard,local,qualifying,38.171296532,89.6481314399,1.18,0.0172133369488,0.0172133369488,2360,68.2953983898,175,12193.165942,2220.5607002,11596.5760513,16,0.48,True,,38.171296532,True,2,qualifying,44
316,4,14.9090365125,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.1772459955,89.4893210688,1.18,0.017194161407,0.017194161407,2360,68.2886908557,175,12189.5900758,2223.53723163,11556.6188615,16,0.48,True,,38.1772459955,True,2,qualifying,44
317,4,15.7058486739,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.1924698683,89.2801652567,1.18,0.0172404373387,0.0172404373387,2360,68.214893953,175,12254.1255457,2261.67369243,11581.9376803,16,0.48,True,,38.1924698683,False,2,qualifying,44
318,4,15.7294901688,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.1940904742,89.268227471,1.18,0.0172404977728,0.0172404977728,2360,68.2107680668,175,12255.1309902,2262.66758565,11579.8687958,16,0.48,True,,38.1940904742,False,2,qualifying,44
319,4,14.6343913004,13.8918296264,0.0352350701318,0.0599800645778,standard,differential_evolution,qualifying,38.1969237437,89.4711145766,1.18,0.0171549120955,0.0171549120955,2360,68.2391243888,175,12148.9924511,2207.50352373,11519.2683315,16,0.48,True,,38.1969237437,True,2,qualifying,44
320,4,15.2404349738,14.72135955,0.0352350701318,0.0599800645778,standard,local,qualifying,38.2038251421,89.0074470774,1.18,0.0172390275072,0.0172390275072,2360,68.1420117909,150,12282.2313676,2286.92292453,11616.5425451,16,0.48,True,,38.2038251421,False,2,qualifying,44
321,4,14.4842432554,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.2083560389,89.461134223,1.18,0.0171328095767,0.0171328095767,2360,68.2020409724,175,12126.2946556,2198.75822448,11493.6396922,16,0.48,True,,38.2083560389,True,2,qualifying,44
322,4,15.2404349738,12.917960675,0.0352350701318,0.0599800645778,standard,local,qualifying,38.2259055172,89.6468033208,1.18,0.0171217168509,0.0171217168509,2360,68.2005643235,175,12091.1445983,2178.03587391,11427.0224237,16,0.48,True,,38.2259055172,True,2,qualifying,44
323,4,13.5410196625,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.2937052844,89.4014534682,1.18,0.016973182385,0.016973182385,2360,67.8259804626,175,11975.1019333,2144.09174615,11338.712229,16,0.48,True,,38.2937052844,True,2,qualifying,44
324,4,15.2404349738,17.639320225,0.0352350701318,0.0599800645778,standard,local,qualifying,38.4611056041,87.0874104808,1.18,0.0171868356083,0.0171868356083,2360,67.4681458753,150,12390.3251146,2453.29488358,11556.2428323,17,0.48,True,,38.4611056041,False,2,qualifying,44
325,4,19.2705098312,13.8918296264,0.0352350701318,0.0599800645778,standard,local,qualifying,38.4642037411,87.3513326335,1.18,0.0172144309013,0.0172144309013,2360,67.538139887,150,12382.0263374,2425.6706465,11246.5990417,17,0.48,True,,38.4642037411,False,2,qualifying,44
326,4,13.75,15,0.0325,0.05125,standard,grid,qualifying,38.5216347872,88.5699827417,1.18,0.0167041989918,0.0167041989918,2360,67.2928778908,175,11815.8786533,2199.02514936,11110.9493232,16,0.56,True,,38.5216347872,True,2,qualifying,44
327,4,13.75,15,0.0325,0.07375,standard,grid,qualifying,38.5842739979,88.6593944477,1.18,0.0166360989175,0.0166360989175,2360,67.2325274657,175,11701.6962485,2191.18538516,11152.4827149,16,0.56,True,,38.5842739979,True,2,qualifying,44
328,4,13.1289717033,14.3307364412,0.0286124930053,0.0511113162468,standard,differential_evolution,qualifying,38.5920867574,88.947619827,1.18,0.0162412545903,0.0162412545903,2360,66.2778636999,175,11365.8461995,2095.42541675,10642.9272819,16,0.48,True,,38.5920867574,True,2,qualifying,44
329,4,18.7759276876,10.8381468985,0.0391928182456,0.0591018405679,standard,differential_evolution,qualifying,38.6656381152,88.200588613,1.18,0.0168471187966,0.0168471187966,2360,66.9200840904,175,11894.6720501,2212.62908137,10814.4778225,17,0.48,True,,38.6656381152,False,2,qualifying,44
330,4,21.25,15,0.0325,0.05125,standard,grid,qualifying,38.6694298299,85.8428456715,1.18,0.0169701789962,0.0169701789962,2360,67.0210081941,150,12286.7731965,2575.13150185,10930.8998856,17,0.48,True,,38.6694298299,False,2,qualifying,44
331,4,21.5824088643,19.0723876263,0.0336363880185,0.0495230269021,standard,random,qualifying,38.700011422,83.1952165044,1.18,0.0169879343044,0.0169879343044,2360,66.8696802276,125,12573.5654334,2857.91733872,10818.695343,17,0.4,True,,38.700011422,False,2,qualifying,44
332,4,17.5,20,0.04,0.06,standard,baseline,qualifying,38.7032666645,84.2408247101,1.18,0.017154171629,0.017154171629,2360,66.8654181253,150,12581.0391855,2715.03521151,11273.7004578,17,0.44,True,,38.7032666645,False,2,qualifying,44
333,4,13.75,15,0.0475,0.05125,standard,grid,qualifying,38.7437377093,88.2882297409,1.18,0.016137600894,0.016137600894,2360,66.2242852524,175,11216.7356797,2148.22260879,10730.3635393,16,0.48,True,,38.7437377093,True,2,qualifying,44
334,4,21.25,15,0.0325,0.07375,standard,grid,qualifying,38.7693271172,85.7042624348,1.18,0.0168817830628,0.0168817830628,2360,66.824188691,150,12161.7669142,2567.4231249,10931.2634468,17,0.48,True,,38.7693271172,False,2,qualifying,44
335,4,22.0765682021,18.9489440798,0.0276133366583,0.0518513822841,standard,differential_evolution,qualifying,38.7878322321,83.1043766813,1.18,0.0167391717248,0.0167391717248,2360,66.6145926065,125,12332.0815585,2861.95799226,10673.7515803,17,0.4,True,,38.7878322321,False,2,qualifying,44
336,4,15.2845300129,19.9315059754,0.0423866649265,0.0575290008558,standard,differential_evolution,qualifying,38.8014257507,85.1355702356,1.18,0.016987324508,0.016987324508,2360,66.6937368909,150,12285.5675716,2597.43132193,11414.8671524,17,0.48,True,,38.8014257507,False,2,qualifying,44
337,4,17.0902655858,20.5689866209,0.0378675143801,0.0652866887903,standard,differential_evolution,qualifying,38.8072664849,84.0201398086,1.18,0.0171384774482,0.0171384774482,2360,66.7146880732,150,12581.2268714,2733.24167208,11296.1070468,17,0.48,True,,38.8072664849,False,2,qualifying,44
338,4,13.75,15,0.0475,0.07375,standard,grid,qualifying,38.816246331,88.3076926585,1.18,0.0160247425779,0.0160247425779,2360,66.0751849972,175,11076.9003665,2138.00494723,10716.3596503,16,0.48,True,,38.816246331,True,2,qualifying,44
339,4,20.0416522058,16.423932815,0.0469326810966,0.0565202402083,standard,differential_evolution,qualifying,38.8170065827,84.4210953447,1.18,0.0168655519941,0.0168655519941,2360,66.820662349,150,12160.9057746,2608.90616645,10989.6238658,17,0.48,True,,38.8170065827,False,2,qualifying,44
340,4,22.772947617,15.4163871264,0.0311949791294,0.0544164655009,standard,random,qualifying,38.8220590961,84.3730456241,1.18,0.0169900197266,0.0169900197266,2360,66.7026848624,150,12411.5664688,2696.06057609,10778.980633,18,0.48,True,,38.8220590961,False,2,qualifying,44
341,4,17.0902655858,20.5689866209,0.0378675143801,0.0688488129088,standard,differential_evolution,qualifying,38.8327723567,84.0416761648,1.18,0.0170735575719,0.0170735575719,2360,66.6536530571,150,12506.7808844,2728.2284103,11277.4215717,17,0.48,True,,38.8327723567,False,2,qualifying,44
342,4,20.8647124777,15.5478822235,0.0467111279219,0.0594010171041,standard,random,qualifying,38.8332393632,85.6219632163,1.18,0.016804058349,0.016804058349,2360,66.6929711124,150,12059.4896624,2566.66065549,10941.3210833,17,0.48,True,,38.8332393632,False,2,qualifying,44
